person,system,sentence,label,filepath,mel_mean,mel_std,mel_skew,mel_kurtosis,energy_0_1k,energy_1_4k,energy_4_8k,energy_8k_plus,hf_energy_ratio,entropy_0_1k,entropy_1_4k,entropy_4_8k,entropy_total,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_max,centroid_mean,centroid_std,rolloff_mean,rolloff_std,spectral_flux_mean,spectral_flux_std,spectral_flux_max,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc_delta_mean,mfcc_delta_std,lfcc_mean,lfcc_std,chroma_mean,chroma_std,zcr_mean,zcr_std,dct_periodic_peak_score,rms_mean,rms_std,rms_min,phase_variance_mean,phase_variance_std,group_delay_mean,group_delay_std,group_delay_jag,phase_mag_correlation,inst_freq_mean,inst_freq_std,f0_mean,f0_std,f0_min,f0_max,f0_range,f0_jitter_local,f0_jitter_abs,f0_jitter_std,f0_smoothness,f0_complexity,shimmer,shimmer_db,hnr,jitter_praat,jitter_rap,f1_mean,f1_std,f1_transition_smoothness,f2_mean,f2_std,f2_transition_smoothness,f3_mean,f3_std,f3_transition_smoothness,voiced_ratio,silence_ratio,snr_voiced,snr_silence,snr_ratio,snr_consistency,noise_floor_mean,noise_floor_std,noise_floor_cv,breathing_count,has_breathing,pause_count,pause_mean_dur,pause_std_dur,pause_cv,pause_max,pause_min,noise_spectral_centroid,noise_spectral_centroid_std,noise_spectral_drift,envelope_smoothness,envelope_cv,onset_count,ioi_mean,ioi_std,ioi_cv,speaking_rate,rhythm_regularity,tempo,beat_count,energy_range,energy_cv,energy_peaks
shalini,yourtts,sent4,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/shalini/sent4.wav,-54.02128219604492,17.600345611572266,-0.03776787382279978,-0.7459502910364777,7.196760074025614,0.18942386403082306,0.05874179331702471,0.0,0.05874179331702471,6.602373123168945,8.475189208984375,8.809844970703125,9.087976455688477,0.21957525610923767,0.36250609159469604,1.0000007152557373,1634.1813225371243,1229.819342770651,3098.2768691588785,2001.4432280704998,48.28904342651367,39.44060516357422,167.46334838867188,-237.7484893798828,161.28330993652344,62.30207824707031,55.34539794921875,0.3587070405483246,32.552513122558594,15.128149032592773,23.078929901123047,-19.58332633972168,19.501039505004883,-0.7913632988929749,11.080371856689453,-19.27031135559082,14.500263214111328,-4.511608123779297,11.504800796508789,-5.488123893737793,10.975503921508789,-4.09172248840332,8.3961181640625,-6.597655296325684,7.148598670959473,-5.469211578369141,8.412257194519043,-4.761063098907471,6.715089797973633,2.2722482681274414,4.640125751495361,-18.229780197143555,1.3245413303375244,0.30867549777030945,0.32906222343444824,0.1395936769859813,0.12760744741242167,25.0,0.08644004166126251,0.07141833752393723,0.0,2.7037441730499268,0.3258274793624878,1.7461392879486084,2.0394129753112793,1.2687785625457764,0.22488336422628669,1.273038625717163,1.628493309020996,170.23524265737672,22.755537843295947,79.25856477913084,212.74012498436664,133.4815602052358,0.02157605552563508,3.673005047997679,7.603835262621777,0.13151258088172363,784.0534263504968,0.0,0.0,0.0,0.0,0.0,645.5731571657177,288.3770226998107,0.0025434131944519324,1810.5853087787175,346.9812439412485,0.0022982611528342195,3169.644840682737,601.0032521917077,0.002075440949998136,0.5941176470588235,0.40588235294117647,0.12272083759307861,0.005749956239014864,21.342916425362684,0.046853952855616894,0.005749956239014864,0.007316113915294409,1.2723772988766509,5.0,1.0,5.0,0.078,0.013266499161421601,0.17008332236427268,0.1,0.06,1676.980252375211,1452.745750967587,0.866286737073908,72.62106564658721,1.2608678645257063,26.0,0.09856000000000002,0.0664614655270255,0.6743249336403511,7.662835249042146,15.046312785394939,133.92857142857142,6.0,0.3536730408668518,1.1108525396863504,21.0
shalini,yourtts,sent5,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/shalini/sent5.wav,-49.098426818847656,17.931673049926758,-0.2721681425948964,-0.49358834749647995,6.900926779448246,0.23581957632861028,0.09790340598361773,0.0,0.09790340598361773,6.526663780212402,8.515104293823242,8.729623794555664,9.179067611694336,0.18872234225273132,0.3359430134296417,1.0000007152557373,1964.9740016064804,1368.5661601400484,3649.5361328125,2011.5292913609321,51.734928131103516,37.02206802368164,147.61380004882812,-222.61502075195312,166.4481658935547,51.588260650634766,56.87406539916992,9.81081485748291,31.475494384765625,15.781341552734375,29.337980270385742,-27.29887580871582,21.013275146484375,3.450897216796875,13.679951667785645,-20.695415496826172,14.218109130859375,0.9015541076660156,11.672513961791992,-7.146232604980469,12.738668441772461,-2.1744394302368164,7.523245811462402,-4.990114212036133,7.6334614753723145,-7.928811073303223,8.845579147338867,-4.21147346496582,7.043692111968994,2.3431482315063477,4.817792892456055,-18.003253936767578,1.2677558660507202,0.30179619789123535,0.324201375246048,0.18704986572265625,0.155962758796623,32.0,0.09294584393501282,0.06233280897140503,0.0,2.7944459915161133,0.3393024504184723,1.8282712697982788,2.0926568508148193,1.3750083446502686,0.22895917317704548,1.3464229106903076,1.6826648712158203,173.2877317129411,11.13777830039661,136.04587933638945,209.68011819797616,73.63423886158671,0.02039195129069012,3.533674984366512,5.737931097069127,0.17427884424986584,882.2592923899193,0.0,0.0,0.0,0.0,0.0,697.2331570790619,346.3831032518284,0.0021128471811944828,1944.0327295248906,477.2225914226303,0.0016450556751981867,3273.0565223835297,506.27098710951174,0.0020959966422761643,0.6479217603911981,0.35207823960880197,0.12142998725175858,0.005623542703688145,21.59314714775887,0.046310988998153425,0.005623542703688145,0.007110943086445332,1.2644952363093405,5.0,1.0,7.0,0.07285714285714286,0.008806305718527106,0.12087086263741205,0.09,0.06,1789.1347117950513,1542.5516974115897,0.8621775024776366,51.320399386373694,1.2266803792306717,24.0,0.1363478260869565,0.08556238949020822,0.6275302796018717,5.880911541288899,11.687378120099163,89.28571428571429,5.0,0.3366774916648865,0.9608968833069755,30.0
tarun,yourtts,sent1,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/tarun/sent1.wav,-49.8888053894043,20.16291618347168,-0.1093786700256973,-0.9308987296152815,6.842607766059203,0.26545176930742165,0.09025967856261177,0.0,0.09025967856261177,6.543630599975586,8.467740058898926,8.472002029418945,8.921537399291992,0.21635015308856964,0.38341379165649414,1.0000007152557373,1369.7556329269194,1109.889594172224,2557.845744680851,1770.5959957252537,38.85188293457031,30.835935592651367,119.7587890625,-275.8592834472656,190.40061950683594,76.40817260742188,69.3100814819336,-2.4272496700286865,25.4613094329834,30.848159790039062,29.10332489013672,-5.419450283050537,14.037784576416016,13.396279335021973,12.845619201660156,-9.182753562927246,12.587276458740234,-2.3401505947113037,11.742753028869629,2.575460195541382,11.09249496459961,3.0834155082702637,11.133527755737305,5.269466400146484,6.385377883911133,2.3520991802215576,5.490458965301514,-3.9917945861816406,7.2124762535095215,2.2920913696289062,5.081856727600098,-15.544855117797852,0.9773438572883606,0.3477826416492462,0.3365977704524994,0.10205078125,0.10247774928856974,28.0,0.07211018353700638,0.054384782910346985,0.0,2.614868640899658,0.3284391164779663,1.7155338525772095,2.0297346115112305,1.3114025592803955,0.25933586589154184,1.2701637744903564,1.631798505783081,111.14696907910186,9.578195442828928,91.08282248294361,148.94814553804483,57.865323055101214,0.024489966973521442,2.721985601956663,4.470286073778864,0.22369933008164303,429.12457777872845,0.0,0.0,0.0,0.0,0.0,852.896268810371,506.1590288139364,0.001472177420168218,1901.9264970031882,578.1684740302339,0.001494659948549885,3247.686839930286,650.6734918596946,0.0015696442239985094,0.5570469798657718,0.4429530201342282,0.10785247385501862,0.004204261116683483,25.65313340356565,0.03898159278496198,0.004204261116683483,0.005113648250699043,1.2163012684385315,5.0,1.0,6.0,0.075,0.01607275126832159,0.2143033499585501,0.11,0.06,1231.144397534594,1142.7373837036175,0.9281911902388483,75.78085511966957,1.6244549207158527,20.0,0.1145263157894737,0.07791180467348466,0.6802960880071902,6.718172657037286,12.835025486924994,156.25,5.0,0.25422996282577515,1.065288273909293,16.0
tarun,yourtts,sent2,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/tarun/sent2.wav,-47.49744415283203,19.205020904541016,-0.33888140889636104,-0.7550781824576434,4.313572280911513,0.3647866115316392,0.6480170626957029,0.0,0.6480170626957029,6.62765645980835,8.527978897094727,8.733840942382812,9.637054443359375,0.19921287894248962,0.34300631284713745,1.0000007152557373,2292.678296120813,1738.385260408733,3651.7478813559323,2251.047907031128,50.136478424072266,35.140769958496094,143.7256317138672,-225.6536407470703,180.12049865722656,37.305091857910156,81.1544418334961,15.753649711608887,37.201026916503906,31.18010902404785,33.66348648071289,-5.289982318878174,18.26978874206543,10.72305679321289,15.069668769836426,-14.707326889038086,12.948875427246094,6.10232400894165,13.267297744750977,-0.753872811794281,8.836153984069824,3.3312675952911377,9.663411140441895,0.23780886828899384,7.792328357696533,4.058172225952148,6.968795299530029,-0.7159513235092163,6.910528659820557,2.953376531600952,6.292661190032959,-15.510266304016113,1.2455425262451172,0.34548184275627136,0.3214412033557892,0.21268786414194915,0.19507359600765883,26.0,0.09132304787635803,0.05935172736644745,0.0,2.7397451400756836,0.3412414789199829,1.7826887369155884,2.0623385906219482,1.3796591758728027,0.20783597178963745,1.2890688180923462,1.6358041763305664,107.84546228855679,9.19237413850214,86.1309300236134,129.1358401861097,43.0049101624963,0.028225331079288395,3.043973878496249,3.9310541950377935,0.2543846892868765,619.6670133279654,0.0,0.0,0.0,0.0,0.0,993.7271991734005,602.7920266428855,0.0018210061336341081,2038.945743253401,566.5929339899747,0.0016142451845715972,3385.4450511761916,642.4511413504647,0.0016684923876145881,0.7161803713527851,0.2838196286472148,0.11777128279209137,0.0036603340413421392,32.17500868620372,0.03108002268933903,0.0036603340413421392,0.006232967134565115,1.7028410232186248,6.0,1.0,3.0,0.07333333333333335,0.004714045207910314,0.06428243456566458,0.08,0.07,1226.369753234836,1393.7175974806205,1.1364579025243013,40.462906703087334,1.3577133281984788,30.0,0.09710344827586206,0.06852049521107871,0.7056443036487622,7.976601967561819,14.594173545594838,133.92857142857142,7.0,0.2890315055847168,0.7935525470298643,33.0
tarun,yourtts,sent3,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/tarun/sent3.wav,-48.10069274902344,18.364517211914062,-0.250763992025958,-0.6649428687899626,6.116718353199926,0.36821879660700463,0.19465640910004914,0.0,0.19465640910004914,6.56088924407959,8.535063743591309,8.64990520477295,9.275749206542969,0.16210287809371948,0.3227112293243408,1.0000007152557373,1753.5231621773146,1255.4283903686267,3167.5590034965035,1787.6295855910998,47.41056823730469,31.715126037597656,145.94822692871094,-224.54335021972656,161.4397430419922,64.54595947265625,69.77020263671875,-0.837578296661377,27.867130279541016,52.53744888305664,37.178489685058594,-9.898847579956055,19.215866088867188,3.8110086917877197,13.004408836364746,-11.267656326293945,13.805432319641113,3.2966501712799072,9.810526847839355,0.7629789113998413,8.448613166809082,-1.5465117692947388,12.592270851135254,2.924225091934204,7.987682819366455,3.5678229331970215,6.534304141998291,-3.371302843093872,6.895002365112305,2.587427854537964,5.821293354034424,-14.944559097290039,1.2231963872909546,0.34575220942497253,0.32180115580558777,0.13457099541083917,0.12754846367957742,30.0,0.08674488216638565,0.055755577981472015,0.0,2.8360610008239746,0.3298274874687195,1.8628194332122803,2.115001678466797,1.4014874696731567,0.20339550998303121,1.366369366645813,1.6947007179260254,112.11533923486044,9.034396265044794,91.37175772696975,137.60399478568223,46.232237058712485,0.02929853645022188,3.28481535320448,4.1253711836578235,0.24240243009820378,954.1589072928926,0.0,0.0,0.0,0.0,0.0,760.8239547928359,515.5941168722081,0.0016081251505001947,1969.1813146867128,486.93973680473863,0.0019734611398040066,3060.375643852298,526.6729333378358,0.0021132512328005393,0.6630196936542669,0.33698030634573306,0.11400646716356277,0.005422238726168871,21.025718493501884,0.0475608003742797,0.005422238726168871,0.00598584208637476,1.1039429059239922,5.0,1.0,3.0,0.15,0.029439202887759492,0.19626135245422238,0.19,0.12,1545.6569354518858,1210.0029936360706,0.7828405941077977,49.50152420606392,1.519265539744353,41.0,0.0944,0.06786339219343519,0.7188918656943434,8.989256741942556,14.73548501195004,144.23076923076923,8.0,0.28748494386672974,0.8776651455960739,33.0
tarun,yourtts,sent4,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/tarun/sent4.wav,-50.78996276855469,18.421092987060547,-0.20778871914485483,-0.843765426235441,6.770668877508771,0.2790946408122305,0.09801184436277477,0.0,0.09801184436277477,6.641619682312012,8.507537841796875,8.599810600280762,9.104486465454102,0.19203560054302216,0.3501119911670685,1.0000007152557373,1505.610442738109,1095.772644842254,2785.1228632478633,1719.7821371385567,46.55538558959961,36.35317611694336,163.81246948242188,-222.05897521972656,164.7980194091797,76.5595474243164,63.7508659362793,-9.166184425354004,28.479389190673828,40.838375091552734,30.4510440826416,-2.0824291706085205,12.524065017700195,7.582874298095703,11.890205383300781,-14.036237716674805,12.769268035888672,1.168318510055542,12.653146743774414,4.898811340332031,9.019571304321289,3.7597625255584717,11.731472969055176,1.7571824789047241,7.161512851715088,3.1328954696655273,6.463649272918701,-0.5473051071166992,7.742538928985596,2.4533791542053223,4.872129917144775,-14.746557235717773,1.2786133289337158,0.37797480821609497,0.32946136593818665,0.11088575053418803,0.09979926492325615,26.0,0.08678054809570312,0.0686415433883667,0.0,2.7451937198638916,0.3206252455711365,1.7920403480529785,2.0713343620300293,1.3170428276062012,0.1547298560052361,1.3300420045852661,1.6738454103469849,112.970157799619,12.812435337020512,84.70263579230182,141.3040625104893,56.60142671818748,0.026561264739509174,3.0006302689824635,4.870928195596729,0.20529968002473536,662.6039937489386,0.0,0.0,0.0,0.0,0.0,781.2860562335212,469.70658066143795,0.0016345475246896805,1912.975403522986,443.88253595312756,0.0016562257912536421,3130.775340287524,653.4096142695861,0.0015849293250311618,0.6317204301075269,0.3682795698924731,0.11905131489038467,0.007245622109621763,16.43079247663389,0.06086133711541952,0.007245622109621763,0.007996713742613792,1.1036614263430162,5.0,1.0,5.0,0.078,0.02135415650406262,0.2737712368805833,0.12,0.06,1440.9926884325196,1295.8926264647298,0.8993054835512618,58.068693165386925,1.4425170666757092,28.0,0.1054814814814815,0.07011650113303244,0.6647280648866257,7.541071909507137,14.261978028203325,117.1875,6.0,0.3614840507507324,1.0167939390032554,29.0
tarun,yourtts,sent5,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/tarun/sent5.wav,-44.544742584228516,18.947166442871094,-0.4792857914805494,-0.42436915020312194,6.243429753645668,0.3691874049150779,0.16225217496792577,0.0,0.16225217496792577,6.582355499267578,8.522951126098633,8.62938117980957,9.29825496673584,0.17171424627304077,0.32396256923675537,1.0000007152557373,1874.6606217417193,1306.7372806383198,3325.37411971831,1825.4429691940627,48.92301559448242,30.393049240112305,116.41181182861328,-215.3954315185547,174.4282684326172,58.99176025390625,66.07257843017578,3.7216105461120605,28.999597549438477,46.37443923950195,38.49066162109375,-12.15916633605957,14.338980674743652,10.487242698669434,14.001211166381836,-11.169028282165527,13.762933731079102,2.612028121948242,12.192937850952148,3.220496416091919,8.955988883972168,1.9958539009094238,12.696807861328125,2.9468002319335938,6.834651470184326,2.4107742309570312,6.810993671417236,-2.654013156890869,7.937322616577148,2.6572628021240234,5.542013645172119,-14.569918632507324,1.2752584218978882,0.35808655619621277,0.32584384083747864,0.15226810079225353,0.1328725645279066,26.0,0.09106673300266266,0.053415749222040176,0.0,2.840575933456421,0.3274330496788025,1.8462181091308594,2.1006665229797363,1.3750574588775635,0.1633815611107155,1.361953854560852,1.691315770149231,113.97268093662322,11.068347064949121,88.3733604282818,144.93340860746946,56.56004817918766,0.02313820473293411,2.6371232254752788,4.23446704624048,0.23615722806586062,787.5212483324308,0.0,0.0,0.0,0.0,0.0,891.3281606755442,602.6204433013335,0.0011782620714002575,2079.69858460876,562.2145522344152,0.0014048160811766907,3235.1065534162103,605.6060324412007,0.0014649822524432042,0.6792035398230089,0.32079646017699115,0.11697101593017578,0.006550194695591927,17.85763928866567,0.055998443233709234,0.006550194695591927,0.00711861252784729,1.086778752387317,7.0,1.0,5.0,0.094,0.03382306905057553,0.35981988313397384,0.14,0.06,1522.980547270077,1331.2257220175982,0.8740924001975702,44.89809942457669,1.2822564077076979,33.0,0.113,0.07755643106796499,0.6863400973392122,7.312209173498782,12.893837234906888,110.29411764705883,6.0,0.252289354801178,0.8283415585716375,40.0
yashs,yourtts,sent1,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/yashs/sent1.wav,-51.470726013183594,19.387094497680664,-0.014346004009047056,-0.7840409787481768,7.0272317721969735,0.18163922698594945,0.10696267463436679,0.0,0.10696267463436679,6.506667137145996,8.443415641784668,8.73410415649414,8.886388778686523,0.2270808070898056,0.3841174244880676,1.0000007152557373,1338.9666937912607,1208.86678767211,2428.2594086021504,1988.3348282823,55.329681396484375,42.887779235839844,144.59878540039062,-245.3750457763672,179.0500030517578,75.70124816894531,72.40510559082031,10.982012748718262,25.5404109954834,24.49843978881836,26.25820541381836,-4.700883865356445,15.957854270935059,10.618035316467285,11.859204292297363,-6.794520378112793,11.745731353759766,-6.651468276977539,12.579858779907227,-2.881192684173584,12.320541381835938,-2.8612887859344482,10.69762897491455,4.5965962409973145,8.165488243103027,-4.91039514541626,8.247802734375,2.152359962463379,5.414674282073975,2.171340227127075,4.915231704711914,-15.374954223632812,1.2877871990203857,0.3291768729686737,0.3241214156150818,0.11289272513440861,0.1230588035006825,23.0,0.10882480442523956,0.08103161305189133,0.0,2.6180591583251953,0.3473575711250305,1.7044936418533325,2.014348268508911,1.268717885017395,0.21594219537274115,1.250372290611267,1.6162669658660889,106.44117031850996,10.611757271833651,80.18123317259636,132.68894903137252,52.50771585877615,0.031153989049294447,3.31606705450006,4.695206170282839,0.21298319258224643,541.8851168907659,0.0,0.0,0.0,0.0,0.0,770.3089533098246,497.56383028378696,0.0016450752773519589,1771.5361016344243,535.9298620590777,0.001716661037297445,3160.1950860337965,586.2242879421539,0.0019833440717895675,0.5757575757575758,0.42424242424242425,0.16060830652713776,0.005849595181643963,27.456310871818232,0.03642149903768682,0.005849595181643963,0.007963431999087334,1.3613646099716665,3.0,1.0,3.0,0.07333333333333333,0.01247219128924647,0.17007533553053095,0.09,0.06,1305.2700525947494,1291.9864562108132,0.9898231049140914,63.24849932528985,1.7966270755465568,25.0,0.08933333333333333,0.06398610960374308,0.7162624201356363,8.44309354947653,15.628391921778325,125.0,5.0,0.33485743403434753,1.0312422969950856,18.0
yashs,yourtts,sent2,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/yashs/sent2.wav,-48.715354919433594,19.143482208251953,-0.21671263142270378,-0.7057209199807204,5.814386804711858,0.15918339233127096,0.42701557764700954,0.0,0.42701557764700954,6.484864234924316,8.498758316040039,8.723367691040039,9.377145767211914,0.1996128261089325,0.34929850697517395,1.0000007152557373,1987.3673412790451,1651.1018786774328,3308.695652173913,2306.2867206709257,63.869293212890625,43.789634704589844,182.4213104248047,-213.9965362548828,174.30709838867188,47.93164825439453,83.32062530517578,25.303613662719727,31.046306610107422,31.020376205444336,33.68992233276367,-7.592628002166748,18.71232795715332,8.216405868530273,17.935361862182617,-9.731820106506348,13.580256462097168,-0.26626843214035034,12.946595191955566,-5.925993919372559,10.406798362731934,-7.793660640716553,11.567322731018066,1.513871431350708,8.759750366210938,-2.8360307216644287,9.110370635986328,3.0319321155548096,7.098751544952393,2.767392635345459,5.696682929992676,-15.079305648803711,1.6749730110168457,0.3139685392379761,0.3187054991722107,0.17865998641304348,0.17122567144638146,21.0,0.12345898151397705,0.07625509798526764,0.0,2.730797529220581,0.34334802627563477,1.759419322013855,2.0463075637817383,1.3578484058380127,0.20572807437372137,1.3105225563049316,1.6544190645217896,106.79425218857887,9.172505478617733,90.2689227269994,127.97665282907597,37.70773010207657,0.020982242626598903,2.240782910549051,3.2232297929045424,0.31024781483787645,524.762782703925,0.0,0.0,0.0,0.0,0.0,783.5621984794275,536.0587398256014,0.0012863554804560826,1953.8103003840406,602.2541784657623,0.0014338550053315303,3289.6011962167127,673.023262033479,0.0014679301214033953,0.7534246575342466,0.2465753424657534,0.1551101952791214,0.003668585792183876,42.28064977559669,0.02365148135861453,0.003668585792183876,0.007761117070913315,2.1155609542763605,5.0,1.0,1.0,0.08,0.0,0.0,0.08,0.08,1156.683068808026,1550.9304302291744,1.3408430295666818,42.24649840112524,1.442816447808422,30.0,0.09820689655172413,0.059381513035359795,0.6046572599269411,8.22143052891203,16.84025797255294,117.1875,6.0,0.3497623801231384,0.7320412783117132,31.0
yashs,yourtts,sent3,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/yashs/sent3.wav,-48.005191802978516,18.40439224243164,-0.13318049363372078,-0.4400350195717766,6.88880786679334,0.13287482733139983,0.17814166016694824,0.0,0.17814166016694824,6.41310977935791,8.528098106384277,8.729154586791992,8.951800346374512,0.16670818626880646,0.32437947392463684,1.0000007152557373,1533.0952152354114,1283.1886449127153,2810.3146853146854,1939.5906512079578,68.91949462890625,46.381256103515625,176.04481506347656,-209.44326782226562,160.8628692626953,73.008056640625,70.68092346191406,15.002257347106934,21.67142677307129,43.37264633178711,32.34384536743164,-5.3614182472229,19.588232040405273,-0.9516714811325073,14.351802825927734,-8.622532844543457,11.771058082580566,-1.9895373582839966,10.933880805969238,-5.954951763153076,10.731185913085938,-8.623866081237793,13.142956733703613,2.8396499156951904,8.600777626037598,-4.193792819976807,8.37749195098877,3.614591121673584,6.413261890411377,2.509291172027588,5.610099792480469,-14.507268905639648,1.634828805923462,0.33654195070266724,0.32376396656036377,0.12187226835664336,0.13351467264969424,38.0,0.13230594992637634,0.08224891871213913,0.0,2.8322365283966064,0.3213784396648407,1.860154390335083,2.1129162311553955,1.4062223434448242,0.21163857015890986,1.363707184791565,1.6911605596542358,107.75863381612444,8.485480466005269,87.24681802373055,132.0086516775134,44.761833653782844,0.025180886094070012,2.7134578837789487,3.4981637394526763,0.2858642632113824,784.1535637442537,0.0,0.0,0.0,0.0,0.0,725.2369849521459,556.9741480885547,0.0013768462491257323,1947.128970562435,524.6293061350268,0.001805277980356703,3044.2719948408517,564.6220675299834,0.0017544792764358178,0.6783369803063457,0.32166301969365424,0.17119987308979034,0.008424730971455574,20.321108369838026,0.049209914232795846,0.008424730971455574,0.01061778049916029,1.2603109118978457,6.0,1.0,2.0,0.15,0.03,0.19999999986666667,0.18,0.12,1632.779157992083,1346.4667076308613,0.8246471674017458,44.666529079701,1.790535457577651,33.0,0.112,0.07631513611335568,0.6813851432608675,7.23525542644157,13.103560441853645,125.0,8.0,0.3515574634075165,0.8376815216115137,32.0
yashs,yourtts,sent4,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/yashs/sent4.wav,-50.68645477294922,18.691795349121094,-0.09351649243476771,-0.7056085098711793,7.2067341732690275,0.11784391288706171,0.10993363418533426,0.0,0.10993363418533426,6.5229339599609375,8.536712646484375,8.76252555847168,8.948143005371094,0.19695746898651123,0.3541755676269531,1.0000007152557373,1446.7184023184495,1197.0979242033416,2743.6820652173915,1978.576531156775,62.0520133972168,45.03032684326172,165.24468994140625,-218.48165893554688,168.40370178222656,76.12286376953125,69.56130981445312,8.428495407104492,25.986337661743164,33.79203414916992,27.801237106323242,0.8964705467224121,16.76422119140625,4.305527210235596,13.56513786315918,-8.568780899047852,11.993292808532715,-4.81685733795166,12.757681846618652,-0.770909309387207,8.961963653564453,-5.167065620422363,11.809600830078125,1.441124439239502,8.231400489807129,-3.6432480812072754,8.094548225402832,3.95322322845459,6.274683475494385,2.4073469638824463,4.7408037185668945,-14.39909553527832,1.686607003211975,0.3742724359035492,0.33224233984947205,0.11451681385869565,0.11312850095895327,37.0,0.12055438756942749,0.09108629077672958,0.0,2.7358450889587402,0.3346794843673706,1.7860162258148193,2.067925214767456,1.323165774345398,0.1398266129454544,1.3091644048690796,1.6563867330551147,108.65460675730579,11.349827206205754,84.35333206628658,155.8769270948045,71.52359502851792,0.024791565335942744,2.6937177824773917,4.712846607086267,0.21218598510615108,602.9928028214265,0.0,0.0,0.0,0.0,0.0,733.5611260552095,455.15191354066906,0.0016665577032899913,1837.5170009541016,486.13723424140045,0.001654007710260839,3078.7626894380232,563.6185009260836,0.0017871554435513253,0.6191780821917808,0.38082191780821917,0.17062894999980927,0.007420069072395563,22.99560098908375,0.04348657817077108,0.007420069072395563,0.008824613876640797,1.1892899744749654,4.0,1.0,6.0,0.07500000000000001,0.01607275126832159,0.21430334995855005,0.1,0.06,1476.449285665561,1321.147306480438,0.8948138749545976,57.52175572809348,1.6350113569272269,29.0,0.09714285714285713,0.061957193912821944,0.6377946425636727,7.947382844614963,16.140175744451106,89.28571428571429,5.0,0.40568438172340393,0.9726847904655502,25.0
yashs,yourtts,sent5,fake,/home/turing/projects/hackathon_task_0/output_voices/yourtts/yashs/sent5.wav,-48.344852447509766,17.958484649658203,-0.1852443370503952,-0.4176239049772783,7.22818309460545,0.11716870546910782,0.10507753048916835,0.0,0.10507753048916835,6.482903957366943,8.521763801574707,8.704755783081055,8.951116561889648,0.16970273852348328,0.32646989822387695,1.0000007152557373,1662.0024696867877,1331.5690275688146,3012.723214285714,1960.4526254850855,66.5622329711914,40.36389923095703,161.1486358642578,-198.7587432861328,157.30093383789062,67.30249786376953,69.59500885009766,18.78000259399414,25.84749984741211,39.5340690612793,34.38249969482422,-9.234468460083008,15.37437915802002,7.096921920776367,15.528449058532715,-8.278301239013672,12.409435272216797,-2.9905147552490234,13.17446517944336,-2.442481279373169,11.805901527404785,-6.636645317077637,13.019944190979004,3.8552534580230713,7.460168361663818,-4.494396209716797,8.523110389709473,3.372185707092285,6.308530807495117,2.4352688789367676,4.917967796325684,-14.20713996887207,1.5954668521881104,0.3528352379798889,0.32079073786735535,0.14124930245535713,0.14031728432141857,32.0,0.12904778122901917,0.07541178911924362,0.0,2.834763765335083,0.3244701325893402,1.848763346672058,2.1046950817108154,1.3883236646652222,0.1817132630052001,1.3498334884643555,1.6820580959320068,108.68369593070675,9.938310088809398,84.73906876789931,137.584140126582,52.8450713586827,0.025207335145119813,2.73962634813814,4.5313857390832375,0.2206830443395988,859.5061486724312,0.0,0.0,0.0,0.0,0.0,795.1984023777682,550.6957912793457,0.0012731228638743083,1991.9600142175907,565.3276622771477,0.0014881220158011208,3152.0916858157198,577.0043538446175,0.0014960681671585274,0.6711409395973155,0.3288590604026846,0.16707104444503784,0.00942267756909132,17.730739638167993,0.05639922645086474,0.00942267756909132,0.01096564531326294,1.1637504431710457,7.0,1.0,5.0,0.082,0.02135415650406262,0.2604165424148898,0.12,0.06,1660.385764783106,1411.55166943062,0.8501347695033534,47.2567804886717,1.3609648535077787,28.0,0.13037037037037036,0.0812003230007023,0.622843386175365,6.270996640537514,12.315221932797346,110.29411764705883,6.0,0.3780651092529297,0.8243530964591392,32.0
